chirp_mass mass_ratio distance phi ra dec
88.15648 0.25433126 2748.9531 3.4612026 3.4612026 0.68680197
94.3814 0.34296495 2113.3477 3.6057339 3.6057339 0.74417126
94.888725 0.2606403 2936.9824 3.8752651 3.8752651 0.97726685
83.30245 0.15270138 1820.3018 4.371359 4.371359 0.8310003
98.155106 0.17347279 2117.2522 3.3322964 3.3322964 0.65397924
89.43631 0.2598055 1705.009 4.2854214 4.2854214 0.71403176
86.089714 0.311926 2657.7495 3.9338589 3.9338589 0.89155334
97.812 0.22769111 1508.9197 3.9807339 3.9807339 0.9706929
96.479 0.23606321 1846.4033 0.011983871 0.011983871 -0.9702027
95.66921 0.17936778 2753.2932 3.8479214 3.8479214 0.9616284
80.18211 0.22838011 2390.2515 3.4377651 3.4377651 0.71996677
81.08621 0.25099266 1839.5454 0.15260887 0.15260887 -1.191838
81.31571 0.13372302 1268.5875 4.3479214 4.3479214 0.8040972
98.02484 0.2030895 1958.6484 0.6408901 0.6408901 -1.1973865
53.288593 0.15520152 912.62445 4.1018276 4.1018276 0.8451121
62.90828 0.26144448 1516.5759 3.3987026 3.3987026 0.5168275
81.10601 0.1760242 1422.9501 0.07057762 0.07057762 -1.1128297
77.13135 0.15283889 1994.2645 3.7854214 3.7854214 0.94742197
91.86185 0.30800653 1793.9451 4.375265 4.375265 0.7546119
83.27347 0.23298594 1734.2954 4.386984 4.386984 0.67440075
80.634254 0.2336379 2272.8687 3.9065151 3.9065151 0.89773893
98.178764 0.38659352 2295.1453 6.166263 6.166263 -1.0619838
86.499405 0.2494303 2374.415 6.2014194 6.2014194 -0.88812155
85.79147 0.28647497 1648.1208 4.01589 4.01589 0.9326806
86.17127 0.28317323 1709.5736 3.8088589 3.8088589 1.0120258
81.37332 0.1618782 1351.751 1.2815151 1.2815151 -1.1377003
58.5588 0.14685234 1482.4133 3.4690151 3.4690151 0.6727575
96.307594 0.15416065 1835.4202 3.9651089 3.9651089 1.0093267
85.18555 0.180359 1204.171 4.2854214 4.2854214 0.8209303
82.717476 0.31096527 1501.8315 4.1174526 4.1174526 0.9119156
97.44027 0.18248957 2076.5872 3.9572964 3.9572964 0.9518707
91.52006 0.21200162 1498.8021 4.29714 4.29714 0.84710217
94.24389 0.20285565 1541.1328 0.03542137 0.03542137 -1.1055752
79.44136 0.15653369 1459.318 4.3674526 4.3674526 0.82480454
93.52213 0.37571958 2554.6626 5.9709506 5.9709506 -0.68248075
88.66467 0.43988696 3018.6252 6.224857 6.224857 -1.1100794
84.84723 0.32062352 1471.3705 3.2971401 3.2971401 0.60844284
57.533817 0.20656002 1180.0099 3.8283901 3.8283901 0.9438563
88.20891 0.18131179 1440.6553 3.7971401 3.7971401 0.8027034
73.795715 0.13968977 1270.6455 4.1916714 4.1916714 0.7890864
81.21253 0.2839746 2184.9082 3.9924526 3.9924526 0.87823355
95.88349 0.22530389 1446.6271 3.4846401 3.4846401 0.66812915
93.57652 0.3984909 2213.2998 0.29714012 0.29714012 -1.1311101
77.60764 0.14098626 2054.9795 3.9455776 3.9455776 1.0068356
82.7004 0.24996325 1505.5221 0.12917137 0.12917137 -1.1746564
76.16127 0.2354865 3031.6982 3.2697964 3.2697964 0.54775715
94.010345 0.30366474 2319.6548 3.2268276 3.2268276 0.5084088
75.88249 0.2302588 1645.1141 4.4924526 4.4924526 0.8074146
97.73323 0.3560778 1604.493 1.0002651 1.0002651 -1.1838149
99.401215 0.33108574 1772.9905 3.9026089 3.9026089 1.0229448
84.753174 0.15390846 2090.23 3.4260464 3.4260464 0.7505667
61.973335 0.12799683 1613.3815 6.0178256 6.0178256 -0.57616556
100.101654 0.15302673 2363.4111 3.7776089 3.7776089 0.9986751
85.88961 0.15198746 2001.3503 3.9260464 3.9260464 0.8802402
91.21707 0.19848633 1566.0166 4.32839 4.32839 0.8154072
94.572495 0.31203455 2229.7917 3.9455776 3.9455776 0.982482
92.32666 0.2058936 1781.7407 4.355734 4.355734 0.8121592
66.84787 0.12792856 1596.7925 3.8752651 3.8752651 1.0491133
85.90372 0.24733126 2143.3645 3.4221401 3.4221401 0.7782861
74.2144 0.13771921 1507.062 3.5744839 3.5744839 0.6774438
86.2339 0.1698311 1551.915 3.8869839 3.8869839 1.0010053
87.16814 0.3526402 2276.3418 3.9533901 3.9533901 0.95712334
94.15389 0.3234725 2818.9048 3.9065151 3.9065151 0.97907966
65.419754 0.21906224 1173.6288 0.25417137 0.25417137 -1.2046523
93.246216 0.25748664 2886.758 3.2697964 3.2697964 0.47713616
93.78795 0.18684193 1672.2181 0.31276512 0.31276512 -1.2024071
87.75284 0.23786715 2224.3481 3.4924526 3.4924526 0.74713457
98.75115 0.20956808 1019.54645 1.6213589 1.6213589 -1.1636481
86.86137 0.17965072 1619.592 3.2112026 3.2112026 0.32995427
95.418304 0.38994882 2178.5884 4.3322964 4.3322964 0.78330374
94.47182 0.36069202 2605.0178 0.03542137 0.03542137 -0.85791755
60.861767 0.28647014 1244.9066 4.3635464 4.3635464 0.7727084
87.62204 0.32752433 2392.7168 3.8987026 3.8987026 0.95922107
62.453747 0.13406214 1297.3785 3.4612026 3.4612026 0.6941544
83.09854 0.3872627 1355.9487 3.6057339 3.6057339 0.7903572
71.74994 0.20572981 1647.47 6.1701694 6.1701694 -0.98636776
90.91089 0.17692435 1988.5807 4.058859 4.058859 0.86233145
99.26138 0.23444128 1957.7229 3.6721401 3.6721401 0.81360114
61.021587 0.20543686 1704.9822 3.1604214 3.1604214 0.43705904
70.2441 0.24032912 1846.4656 3.9182339 3.9182339 0.89429146
99.03539 0.220195 1636.2238 0.24635887 0.24635887 -1.2107033
80.8336 0.20319116 2419.0398 3.4416714 3.4416714 0.67596364
80.51075 0.13821352 1856.3953 3.3947964 3.3947964 0.44287193
76.39068 0.19064227 1877.0204 3.5432339 3.5432339 0.6876811
97.0054 0.46265155 1793.8427 0.23073387 0.23073387 -1.1200969
89.38458 0.18699494 2139.7424 3.5432339 3.5432339 0.65030944
99.82415 0.22216001 1725.2003 0.07839012 0.07839012 -1.1689259
97.19259 0.31558183 1248.7844 0.21120262 0.21120262 -1.2375556
84.53629 0.42113125 1533.2648 6.271732 6.271732 -1.0384274
91.18596 0.2415905 1269.7023 4.3049526 4.3049526 0.9239902
88.22623 0.24587429 2133.4053 3.7190151 3.7190151 0.8443856
77.07935 0.20420226 1687.9357 4.42214 4.42214 0.7690656
98.94736 0.5013369 1871.678 5.8459506 5.8459506 -0.43514004
79.80556 0.13780779 2210.759 6.0490756 6.0490756 -0.71876377
91.244675 0.20214641 2427.8328 3.9026089 3.9026089 1.0227436
84.55686 0.19897106 1737.6104 0.011983871 0.011983871 -1.1550676
92.815544 0.3269533 2332.825 3.8908901 3.8908901 0.875444
88.68739 0.15516397 1858.4863 0.07448387 0.07448387 -1.1253343
98.98039 0.19249761 2454.4263 3.2854214 3.2854214 0.5001826
75.71715 0.23849541 2325.9927 3.2072964 3.2072964 0.31594822
77.58507 0.26800483 1807.7513 4.3947964 4.3947964 0.7301912
89.71248 0.36843717 2627.7778 3.5041714 3.5041714 0.6790345
95.379166 0.40459442 1873.729 3.9026089 3.9026089 0.8292363
80.74573 0.3269671 2572.258 6.2209506 6.2209506 -0.9270247
87.153244 0.36475748 2049.011 4.32839 4.32839 0.7079659
97.934326 0.27260017 2460.084 5.990482 5.990482 -0.6605709
78.821625 0.24814224 2138.3408 3.3674526 3.3674526 0.6258552
76.89413 0.22618482 1741.1704 3.2932339 3.2932339 0.63377917
86.81857 0.26172495 1750.7363 1.3127651 1.3127651 -1.1321436
69.499306 0.20317963 1702.6527 4.3362026 4.3362026 0.7831077
98.88411 0.27140006 1073.8484 3.8947964 3.8947964 0.9690629
93.2057 0.35491294 2690.164 0.18385887 0.18385887 -1.1107433
95.46152 0.21749473 2519.0525 3.6291714 3.6291714 0.7614355
92.73473 0.19745734 1611.2705 6.084232 6.084232 -0.86488867
84.29347 0.33316147 1984.3724 6.037357 6.037357 -0.60633385
97.31299 0.24489856 2181.2988 6.2795444 6.2795444 -0.89083046
92.98517 0.326327 2034.886 3.3322964 3.3322964 0.54012114
97.58609 0.13064304 3076.4443 1.1955776 1.1955776 -1.1767683
89.135284 0.37844348 2122.495 3.9455776 3.9455776 0.9765881
66.148094 0.14497805 1588.2646 3.4533901 3.4533901 0.6518309
53.86339 0.196278 892.20685 4.027609 4.027609 0.85688996
71.158066 0.27989614 1478.293 3.3283901 3.3283901 0.49911353
98.559265 0.22218087 1959.3308 6.1857944 6.1857944 -0.72493243
68.219154 0.13799414 1547.871 3.1838589 3.1838589 0.49800265
97.48606 0.31161287 1876.9296 3.9104214 3.9104214 0.97563803
82.26944 0.29275465 2091.076 1.1838589 1.1838589 -1.2577925
84.32127 0.27937385 2031.6361 4.355734 4.355734 0.7390645
88.05301 0.3795073 1247.8057 5.916263 5.916263 -0.41372067
77.326645 0.15669644 1626.7885 3.3440151 3.3440151 0.48362178
76.21993 0.22899938 2290.1309 0.13307762 0.13307762 -0.929004
99.1725 0.3225142 1843.5189 3.4143276 3.4143276 0.67037886
83.77665 0.20977718 1710.6904 3.5041714 3.5041714 0.7297297
99.67409 0.20003062 1713.2795 3.9299526 3.9299526 0.9763335
96.56393 0.25259128 1737.5768 3.9690151 3.9690151 0.95587915
97.167015 0.3033563 2301.89 6.2053256 6.2053256 -1.1813554
91.61531 0.2293346 1334.3594 4.4104214 4.4104214 0.7937962
85.0255 0.415071 1437.8563 4.386984 4.386984 0.7962049
90.304306 0.33444872 1910.6866 4.3947964 4.3947964 0.86345685
92.120544 0.33946788 2003.655 0.05495262 0.05495262 -1.169454
93.84249 0.24282774 1947.1383 0.21510887 0.21510887 -1.1938095
79.09661 0.2755045 1978.5203 6.2639194 6.2639194 -0.88802934
95.38396 0.21628466 1875.7847 0.09401512 0.09401512 -1.1989548
88.08374 0.32062447 3007.6538 4.324484 4.324484 0.74087256
75.63245 0.25551885 2131.7932 6.1740756 6.1740756 -1.0913594
87.0939 0.23175794 1446.3593 4.3166714 4.3166714 0.83278376
82.72247 0.22231928 2328.2632 3.5471401 3.5471401 0.6026518
85.119736 0.37656742 1591.5172 3.4026089 3.4026089 0.6064533
97.882965 0.31081718 2133.9072 3.3869839 3.3869839 0.58061457
80.170685 0.3001393 1712.9996 4.3674526 4.3674526 0.8102232
82.5998 0.24549836 2336.3408 3.5158901 3.5158901 0.606587
84.726906 0.23686633 1797.313 1.0588589 1.0588589 -1.1611016
96.830124 0.21790546 2052.0547 3.5627651 3.5627651 0.70774883
66.91313 0.19286323 1433.5022 4.07839 4.07839 0.82756287
72.29727 0.25917023 1196.708 4.3791714 4.3791714 0.79618174
97.60389 0.31694734 1833.9711 4.2854214 4.2854214 0.74398917
86.064865 0.33359957 2077.8467 0.5354214 0.5354214 -1.1575563
96.930626 0.23879862 1703.5607 3.2893276 3.2893276 0.48682752
90.8736 0.32889092 2916.478 3.2932339 3.2932339 0.5345062
89.61914 0.29638943 2707.0786 0.06667137 0.06667137 -1.1451643
94.95944 0.24414298 1755.0211 6.0022006 6.0022006 -0.45676073
73.78566 0.14849079 1699.5631 0.34401512 0.34401512 -1.0415199
93.91002 0.32397938 2115.2383 4.42214 4.42214 0.7974574
73.390724 0.27184057 1671.8761 3.8713589 3.8713589 0.9612967
80.62996 0.24810356 2267.6372 3.8518276 3.8518276 0.9174553
80.54069 0.22767279 1626.8708 3.9299526 3.9299526 0.97112477
98.64801 0.21294844 1811.5391 5.8420444 5.8420444 -0.34608683
97.89906 0.2907584 1525.111 0.08620262 0.08620262 -1.1108323
71.33384 0.22779244 2095.163 6.228763 6.228763 -0.98266095
80.11052 0.12871832 2011.4313 3.1760464 3.1760464 0.30672896
62.14449 0.2469008 1458.2068 0.019796371 0.019796371 -1.0269531
79.72411 0.28691405 1973.1295 3.8752651 3.8752651 0.900273
78.96073 0.15949863 1733.6272 1.1877651 1.1877651 -1.2282243
92.55427 0.18931836 1987.6453 6.2678256 6.2678256 -0.9122773
77.81151 0.25258106 1978.137 3.8635464 3.8635464 0.9346266
88.23021 0.16755587 2279.7065 3.3401089 3.3401089 0.6514312
73.91862 0.33405283 1763.8474 0.24635887 0.24635887 -1.0332572
91.75415 0.31505227 2294.3364 0.06276512 0.06276512 -1.1598814
63.837784 0.1492103 1449.1433 6.2678256 6.2678256 -0.77399564
89.515564 0.24476531 2032.5576 3.9260464 3.9260464 0.95647085
74.25463 0.24220258 1893.9443 3.4494839 3.4494839 0.62737423
95.41637 0.3082199 1582.5881 0.16432762 0.16432762 -1.1574165
74.13118 0.23895371 2110.659 3.3830776 3.3830776 0.669354
73.51945 0.16176617 1253.3165 3.8557339 3.8557339 0.90592283
64.3164 0.23757657 1113.3066 5.959232 5.959232 -1.1110307
65.8624 0.26246244 1146.4382 4.465109 4.465109 0.7153006
69.52357 0.22495052 1703.797 3.3635464 3.3635464 0.5733757
84.9676 0.19870558 2402.1262 3.9338589 3.9338589 0.8195083
63.773872 0.16383338 1198.8627 3.8947964 3.8947964 0.9681441
89.06105 0.3176679 2339.0034 3.8479214 3.8479214 1.0002522
72.986595 0.20881417 1661.7372 3.7112026 3.7112026 0.7822396
85.953 0.24578956 1804.3663 0.25417137 0.25417137 -1.1883404
89.17543 0.16584975 1735.4169 4.344015 4.344015 0.80961335
96.202385 0.33785045 2591.1934 0.023702621 0.023702621 -1.1457082
92.609695 0.2115291 1809.3823 4.344015 4.344015 0.74684685
95.87774 0.34097886 1720.9257 0.14089012 0.14089012 -1.1323245
71.92129 0.22289449 2041.5132 6.150638 6.150638 -0.854071
86.07639 0.41747308 1916.8301 0.11354637 0.11354637 -1.1626856
79.09655 0.30671144 2012.1354 0.08620262 0.08620262 -1.1681265
82.07224 0.1651107 2571.6084 3.1760464 3.1760464 0.37124142
75.07172 0.24458227 1696.6881 0.22682762 0.22682762 -1.2010206
99.35492 0.5165629 1507.649 0.39479637 0.39479637 -1.1806493
95.852325 0.16846615 2625.601 4.3166714 4.3166714 0.7142776
94.578896 0.13982457 1910.4417 4.1447964 4.1447964 0.90744036
94.43622 0.36303705 1836.368 3.8283901 3.8283901 0.9808447
96.27193 0.3952217 2158.2266 4.355734 4.355734 0.7739457
52.736824 0.22123191 1170.3679 6.2678256 6.2678256 -0.85457003
89.068085 0.30521375 2132.7546 3.7815151 3.7815151 0.9103296
77.62399 0.3063605 1454.6079 4.500265 4.500265 0.812911
92.66553 0.3440938 2270.8015 0.16042137 0.16042137 -1.1278001
97.930534 0.28637457 2350.6675 3.8049526 3.8049526 0.96002704
83.30497 0.15163204 2845.1387 0.05104637 0.05104637 -0.8031344
85.274414 0.29843572 1804.8035 1.1682339 1.1682339 -1.0798839
75.52376 0.13759357 1568.6532 3.3479214 3.3479214 0.5062578
98.58772 0.22733831 1756.6017 0.21120262 0.21120262 -1.1937747
74.00368 0.20500523 1392.5183 0.28542137 0.28542137 -1.0940062
71.00917 0.2405017 1654.5695 3.4690151 3.4690151 0.65719694
99.738434 0.3692208 2892.1665 0.06276512 0.06276512 -1.0962126
89.72571 0.2870143 1765.2745 3.8166714 3.8166714 0.90705377
86.004 0.3909312 1684.2368 3.9924526 3.9924526 1.0034909
85.12308 0.2893482 2269.5413 0.023702621 0.023702621 -1.0622345
96.558365 0.42991436 1515.6796 4.0510464 4.0510464 0.87916774
96.60886 0.30709013 2608.3342 3.2346401 3.2346401 0.39351866
97.86032 0.27818406 1979.3988 3.6877651 3.6877651 0.6766016
84.94937 0.37369043 2393.459 5.9357944 5.9357944 -0.5318199
81.910286 0.35193583 2472.4424 0.27760887 0.27760887 -1.1462463
88.72156 0.1757999 1863.2905 3.3166714 3.3166714 0.51296747
97.58118 0.25331107 2238.863 3.9026089 3.9026089 0.93586785
71.27774 0.2849905 1529.5781 3.9807339 3.9807339 0.94081366
94.837906 0.2411603 2703.7563 6.1076694 6.1076694 -0.8181524
75.23351 0.15568832 1706.5908 3.6057339 3.6057339 0.8558035
81.07777 0.19891858 1988.8729 6.2326694 6.2326694 -0.8864512
88.788086 0.3191965 1084.3678 5.8615756 5.8615756 -0.49426535
97.63797 0.335527 1759.1903 0.22292137 0.22292137 -1.2100514
58.46119 0.13518983 814.8754 1.1174526 1.1174526 -1.225881
87.008835 0.1638166 2431.4858 4.011984 4.011984 0.96985346
98.56775 0.5219166 2526.5977 3.6526089 3.6526089 0.7659539
86.48984 0.3323471 1675.1279 4.3674526 4.3674526 0.805665
59.554226 0.1442363 1279.8612 5.963138 5.963138 -0.6097995
97.11097 0.18895403 2336.1152 6.240482 6.240482 -0.83814466
95.57002 0.21947706 1644.5773 3.2033901 3.2033901 0.39799377
88.91741 0.27841216 1698.068 3.5237026 3.5237026 0.6814237
88.28052 0.14716041 2140.666 3.6408901 3.6408901 0.7783336
93.558914 0.19620606 1661.2533 3.5432339 3.5432339 0.7036775
90.022026 0.3611039 1895.3462 4.1487026 4.1487026 0.7926185
63.40844 0.2682067 1644.2478 3.1643276 3.1643276 0.44316915
99.0168 0.23163405 2247.298 0.14089012 0.14089012 -1.1223025
98.12479 0.27397856 1751.4618 3.5744839 3.5744839 0.74463534
83.45727 0.21240088 1874.8472 3.9026089 3.9026089 0.946512
93.82644 0.4820906 1562.0547 4.402609 4.402609 0.78292054
77.129875 0.15757728 985.8743 3.1760464 3.1760464 0.5921759
97.21666 0.2915649 2130.714 4.3479214 4.3479214 0.8660271
66.6634 0.2857686 1421.0358 3.2033901 3.2033901 0.3089032
99.68082 0.14764008 2845.608 3.8205776 3.8205776 0.90618956
73.86937 0.23109981 2213.612 3.3752651 3.3752651 0.5876713
83.54218 0.13928989 2105.892 3.8830776 3.8830776 0.9709599
94.151474 0.3805722 2523.3276 0.34401512 0.34401512 -1.1093376
91.817184 0.17342696 2134.2905 0.26979637 0.26979637 -1.128505
47.541084 0.12587023 865.032 3.5197964 3.5197964 0.66499335
89.18785 0.13961777 2760.0635 3.2385464 3.2385464 0.38237065
59.068718 0.2217317 1044.4962 4.312765 4.312765 0.761616
99.08984 0.17783827 2550.868 3.8049526 3.8049526 0.9777576
85.72802 0.16935888 1258.5261 3.2893276 3.2893276 0.49967626
73.56016 0.25522172 2111.0576 3.3049526 3.3049526 0.5659785
99.32764 0.27947766 2106.5586 3.4026089 3.4026089 0.6353831
93.53728 0.17399961 2450.48 3.9612026 3.9612026 0.9119948
77.45208 0.33213118 1842.9111 3.3947964 3.3947964 0.6776498
90.67297 0.1902141 1447.3473 4.1487026 4.1487026 0.9110912
99.07332 0.22279054 2143.2354 4.094015 4.094015 1.0142415
96.73998 0.18213898 1390.8855 6.240482 6.240482 -0.98057586
78.84671 0.2503979 1885.5157 0.08229637 0.08229637 -1.2907933
80.2475 0.25798553 1624.7609 5.849857 5.849857 -0.4276882
72.60532 0.2166292 1811.8053 6.1115756 6.1115756 -0.8604331
74.84082 0.26271018 2224.4756 3.5197964 3.5197964 0.6072722
76.17637 0.25415748 1657.3792 5.791263 5.791263 -0.33384445
88.047424 0.26598072 2382.684 0.24635887 0.24635887 -1.1208165
96.896454 0.16399136 2642.2886 0.14479637 0.14479637 -1.1899763
83.88516 0.35284632 1764.5045 4.3987026 4.3987026 0.7293817
96.0738 0.32311088 2251.0962 4.3166714 4.3166714 0.69832534
62.404957 0.1829297 1652.724 3.9026089 3.9026089 0.90262717
83.25148 0.1490219 1380.7642 6.025638 6.025638 -0.53098774
94.21443 0.27161962 2422.7856 0.21510887 0.21510887 -1.1869236
99.61708 0.22991881 1615.9855 4.45339 4.45339 0.795268
76.42966 0.21855891 2848.2734 3.5432339 3.5432339 0.63023275
95.520996 0.27672318 1430.3387 1.2463589 1.2463589 -1.1647747
96.6758 0.36649597 1699.0148 6.041263 6.041263 -0.45761594
81.435135 0.23444757 1430.8672 4.406515 4.406515 0.8394728
90.94114 0.49360335 2271.3975 4.344015 4.344015 0.77373046
82.36553 0.23948276 2477.7393 5.9240756 5.9240756 -0.47573698
73.69582 0.20400697 1510.0449 4.3830776 4.3830776 0.72545516
70.837166 0.19712582 880.13837 0.05495262 0.05495262 -1.1811937
91.04672 0.31958342 1985.1453 4.29714 4.29714 0.80644715
91.23927 0.3054049 1596.2428 4.2893276 4.2893276 0.8044287
78.79667 0.35049707 1420.4685 4.375265 4.375265 0.8503839
98.8939 0.5690693 1760.1136 0.15260887 0.15260887 -1.1527842
74.865395 0.24263784 1069.9825 4.3674526 4.3674526 0.84933054
96.85756 0.2215612 1896.863 4.0705776 4.0705776 0.9131619
79.93819 0.19188291 2047.1064 3.4729214 3.4729214 0.70820063
80.51063 0.26544258 2236.7173 3.8869839 3.8869839 0.9292801
71.34838 0.26111406 1687.604 4.011984 4.011984 0.9376847
95.97535 0.34940132 2373.8787 3.4846401 3.4846401 0.6440201
92.05386 0.29169568 2609.2954 3.3752651 3.3752651 0.68007636
70.93212 0.12692133 1021.8227 3.6096401 3.6096401 0.71223503
99.71892 0.17766258 2975.7634 5.912357 5.912357 -0.61289746
99.60689 0.23896587 1773.901 3.3127651 3.3127651 0.6526065
87.65004 0.2671618 2083.2407 3.9182339 3.9182339 0.9337985
80.216515 0.24488673 2111.974 6.0920444 6.0920444 -0.732213
94.991745 0.21636939 2126.6062 3.8752651 3.8752651 0.96867096
90.24687 0.2991851 1951.0928 4.35964 4.35964 0.7648531
90.34654 0.1710869 3044.9048 3.2854214 3.2854214 0.57757986
88.15814 0.16280994 1862.4661 1.1487026 1.1487026 -1.1408058
94.628944 0.25415722 2135.956 3.3010464 3.3010464 0.42051786
96.56357 0.24407995 2378.7224 5.9670444 5.9670444 -0.8600235
97.75781 0.34167558 1645.3047 6.1584506 6.1584506 -0.8658358
84.102135 0.14717269 1532.7911 4.344015 4.344015 0.78110725
76.78923 0.2832648 2064.6436 5.9201694 5.9201694 -0.60339856
47.61164 0.13561949 944.2378 3.7463589 3.7463589 0.85551536
70.1113 0.25152138 1744.6061 6.006107 6.006107 -0.57078
99.259995 0.22893769 1861.3229 0.24635887 0.24635887 -1.0942695
95.04062 0.1761289 1675.516 0.20339012 0.20339012 -1.1788942
67.2075 0.13571122 806.5307 3.9065151 3.9065151 0.9303022
86.49751 0.31495488 2260.9395 3.8908901 3.8908901 0.9293027
98.82455 0.3860374 2787.719 3.8752651 3.8752651 0.9262552
96.10147 0.46144685 2003.2358 3.8987026 3.8987026 0.9554318
78.79713 0.27224913 1715.4637 3.6291714 3.6291714 0.8153593
82.86025 0.14965335 2585.3118 3.4026089 3.4026089 0.62821627
99.01221 0.22860062 1589.7794 4.281515 4.281515 0.8636277
88.766975 0.23584726 1725.4445 3.5080776 3.5080776 0.7676054
77.70035 0.2512457 1329.0847 0.19557762 0.19557762 -1.1903347
98.71559 0.37172866 2012.4456 4.35964 4.35964 0.82058674
80.23299 0.2505951 2793.0317 3.5354214 3.5354214 0.6900535
78.01788 0.29379037 1739.4814 4.35964 4.35964 0.76210785
87.845085 0.16301844 2792.3733 6.0647006 6.0647006 -0.8017336
96.55531 0.42025435 2786.1353 3.8557339 3.8557339 1.0004936
90.49116 0.33077696 1782.066 5.931888 5.931888 -0.72576064
91.03585 0.2483727 2266.889 0.00026512146 0.00026512146 -0.8436358
67.010216 0.24039441 1497.9756 5.834232 5.834232 -0.39047298
80.28749 0.26302034 1713.5012 4.0510464 4.0510464 0.9141498
96.76898 0.3156659 1949.5029 4.45339 4.45339 0.7232062
97.19563 0.16935667 2502.0435 0.15260887 0.15260887 -1.1957446
74.43653 0.27392453 1523.3307 0.09792137 0.09792137 -1.1946683
98.46049 0.4033565 1948.0156 6.1389194 6.1389194 -0.93767524
92.566345 0.36297846 2915.5977 4.031515 4.031515 0.9316826
87.42325 0.35712785 2464.6118 4.3322964 4.3322964 0.83966625
95.799225 0.9987339 1893.0415 3.9026089 3.9026089 0.8522031
78.991936 0.27476108 1950.908 4.04714 4.04714 0.94898653
